source_id,ra,dec,parallax,parallax_error,pmra,pmra_error,pmdec,pmdec_error,phot_g_mean_mag,phot_bp_mean_mag,phot_rp_mean_mag
573947273018191104,10.055609433500683,85.16399994929554,-0.015282257268859607,0.11549738536481019,-0.8171828118572405,0.2427372848084838,0.09644263823638204,0.19203603898435448,18.11903,18.597317,17.479568
573948578689752448,9.148880899868452,85.24913600642351,0.8917732806360223,0.04065799866103335,8.616641677809831,0.07665244644733764,11.39634495545708,0.07030265139746565,15.827553,16.356236,15.094096
573941702444850048,11.354688477794616,85.26932820639482,0.4154357638631471,0.1638825082340308,0.4594417190739275,0.3239819313910509,5.931817673167462,0.2496001265532475,18.535707,18.966902,17.907806
573938820522554624,12.93148265272711,85.20867670603795,2.209612538035806,0.09207160291078946,39.342496815521386,0.2168879922000773,-4.344646265370879,0.12157611036942638,17.491879,18.651989,16.386576
573938442566970752,12.188194653458412,85.23648031002135,0.4679099754435439,0.0593016822810858,-2.2185639266425206,0.1269750283902144,-0.9920967803338122,0.08251923194579146,16.759537,17.301186,16.082108
573963937492051712,13.142657301407072,85.33645600337427,-1.9033784137099627,1.3059117975590517,-0.7087437367983974,3.5573569418128073,-2.2673581391708586,2.0592759870294612,20.747154,21.369017,19.616098
573968198100311296,11.435423121811493,85.41039976745247,0.5100220178876392,0.03270383442630956,-2.258022366116092,0.06366779065088302,-1.0461573924589809,0.05279957636915248,15.565308,15.937216,15.038723
573956275269812992,10.339037595060747,85.38351827946927,0.47244577427003426,0.6184320747685285,-3.8874264902850153,1.3030246352566723,-1.375898798553747,1.2823768213776827,20.327051,21.198193,19.31254
573940366710637952,12.895356738969198,85.29623153005846,0.0727206000820063,0.3544953644490846,-3.6195781355627017,0.7835468544087436,-0.8213535924772317,0.46353319023815154,19.709772,20.44535,18.63669
573942492718854528,11.31577558964463,85.29508253269422,0.0037387900136854548,0.5727448155026582,-2.0722523261030075,1.0742186633962012,-0.945735869654731,0.8417305935574783,20.080658,21.06213,19.00116
573967850205962240,12.245417904867312,85.44947448917125,0.27470641733097945,0.14256696530604235,-2.2933142541868095,0.2693966611303691,4.566915268021763,0.20610666624414223,18.42487,19.136072,17.573616
573938678789225088,13.414893818273528,85.1960825840036,0.28455965234560526,0.16271234175000535,-1.6627295737035044,0.3678964381601737,-1.0385071975117448,0.2225210239051166,18.526503,19.301895,17.681932
573935002297191168,11.261507130836334,85.1630635013612,0.577505195707522,0.04519976453154918,-2.335268885533129,0.08738088841878049,-0.9292633818644401,0.0662837639601235,16.2434,16.650414,15.692321
573939782596765696,12.745712060704705,85.24739787046026,1.076093181910558,0.2990353429624457,-1.2943113235080865,0.6773007042986586,-1.3307605847117077,0.414891359545052,19.482428,20.40864,18.49101
573946139148366336,9.584082489883862,85.1890254028701,0.6377473091755455,0.042014625518383204,-2.1784999578603133,0.08250340070185846,-1.3101931217805516,0.07254841019667535,16.304514,16.747944,15.703832
573944867837966592,10.82487491539696,85.38396649082868,0.4874145107807223,0.021673144165395737,-2.271377156515888,0.04226681304821999,-1.0107430089929117,0.03359703255271842,14.753864,15.160466,14.190762
573942497015152000,11.16817670103195,85.29434222267906,1.4213307743025951,1.1554696575326031,3.680643384161935,2.22796633525199,-4.605563430763389,1.940164429241793,20.688253,21.256119,19.605474
573943115491345024,11.872749296316133,85.31206894883161,0.3623015019390305,0.07908525236994113,-2.2773928058014423,0.15791433866641538,-1.1208636590156864,0.11231186661188208,17.30929,17.984068,16.529001
573929474675323136,11.699085610964916,85.014161384692,0.48846906990748595,0.04693325406441976,-1.0863090266976507,0.08756774500901475,4.662737556408453,0.06553837960721276,16.219728,16.693512,15.597802
573954007528412160,10.364727182387783,85.27685836060188,-0.06069109778918213,0.0966493402511383,0.23189325217912,0.19119818772607877,-0.39991532924531453,0.14571529387774299,17.721783,17.890207,17.362131
573956618868485248,10.688916511190518,85.38830532900971,0.4291819218489098,0.29669052940349105,-2.7558918664452885,0.6405452335687061,-0.917630942229726,0.4926878994201858,19.45334,20.096746,18.65496
573939679517550848,12.545433211756208,85.24391382701683,0.5320078842506575,0.027197983212932986,-2.2122264881265865,0.05974403202065588,-0.9520754331303748,0.042658293392512335,15.274981,15.568554,14.8175745
